00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 2539                  539
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               360166                  640
7062c1e0, 8f9d3e1f, f29c5ee5, 0d63a11a, 0, 1, 62ff20c5, 9d00df3a, 1, 0,               361127                  961
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               361773                  646
c1ef0e83, 3e10f17c, 322f7d64, cdd0829b, 1, 0, f41e8be8, 0be17417, 0, 1,               362600                  827
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               363235                  635
7d55a7fa, 82aa5805, f0eeaee1, 0f11511e, 1, 0, 6e4456dc, 91bba923, 1, 0,               363912                  677
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               364551                  639
5c03d7b8, a3fc2847, 3715156e, c8eaea91, 1, 0, 9318ed27, 6ce712d8, 0, 1,               365187                  636
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               365827                  640
b5447c6a, 4abb8395, 6a9fb9d5, 9560462a, 0, 1, 1fe4363f, e01bc9c0, 1, 0,               366777                  950
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               367417                  640
1cf6f139, e3090ec6, 786271f0, 879d8e0f, 0, 1, 95596329, 6aa69cd6, 0, 1,               368031                  614
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               368668                  637
aaa56055, 555a9faa, 079fc30f, f8603cf0, 1, 0, b2452365, 4dbadc9a, 0, 1,               369346                  678
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               369985                  639
6a5d7dd4, 95a2822b, be9bbc7d, 41644382, 0, 1, 28f93a51, d706c5ae, 1, 0,               370612                  627
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               371255                  643
67fc0bcf, 9803f430, f161dce2, 0e9e231d, 0, 1, 595de8b1, a6a2174e, 1, 0,               371951                  696
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               372589                  638
199e8933, e66176cc, d4b5e6a9, 2b4a1956, 1, 0, ee546fdd, 11ab9022, 0, 1,               373412                  823
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               374047                  635
17e2312f, e81dced0, ade7d05b, 52182fa4, 1, 0, c5ca018b, 3a35fe74, 0, 1,               374799                  752
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               375441                  642
cb87ea97, 34781568, 25029b4a, dafd64b5, 1, 0, f08a85e2, 0f757a1d, 0, 1,               376141                  700
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               376778                  637
ca9ee495, 35611b6a, 098e2d13, f671d2ec, 1, 0, d42d11a9, 2bd2ee56, 0, 1,               377400                  622
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               378031                  631
3666256c, c999da93, 32dc4165, cd23be9a, 1, 0, 694266d2, 96bd992d, 0, 1,               378708                  677
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               379346                  638
e1a4f4c3, 1e5b0b3c, db983ab7, 2467c548, 1, 0, bd3d2f7b, 42c2d084, 1, 0,               380092                  746
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               380730                  638
0517470a, fae8b8f5, 9d12083a, 62edf7c5, 1, 0, a2294f45, 5dd6b0ba, 0, 1,               381470                  740
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               382102                  632
87104a0e, 78efb5f1, 317c0762, ce83f89d, 0, 1, b88c5170, 4773ae8f, 0, 1,               382741                  639
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               383380                  639
4450cd88, bbaf3277, 1513dd2a, eaec22d5, 1, 0, 5964aab3, a69b554c, 0, 1,               383987                  607
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               384621                  634
9afa4835, 6505b7ca, 2cee5f59, d311a0a6, 1, 0, c7e8a78f, 38175870, 0, 1,               385316                  695
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               385949                  633
18108130, e7ef7ecf, 76de6bed, 89219412, 1, 0, 8eeeed1e, 711112e1, 0, 1,               386647                  698
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               387285                  638
9a3d3434, 65c2cbcb, a0aecc41, 5f5133be, 1, 0, 3aec0076, c513ff89, 1, 0,               388247                  962
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               388887                  640
d1f052a3, 2e0fad5c, eda71cdb, 1258e324, 1, 0, bf976f7f, 40689080, 1, 0,               389656                  769
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               390294                  638
a1fe8a43, 5e0175bc, 38139f70, c7ec608f, 0, 1, da1229b3, 25edd64c, 0, 1,               391050                  756
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               391683                  633
2dd5435b, d22abca4, d14820a2, 2eb7df5d, 1, 0, ff1d63fe, 00e29c01, 0, 1,               392638                  955
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               393272                  634
c9186092, 36e79f6d, b555de6a, 4aaa2195, 0, 1, 7e6e3efc, 8191c103, 1, 0,               394115                  843
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               394747                  632
a5313c4a, 5acec3b5, a86c5e50, 5793a1af, 1, 0, 4d9d9a9b, b2626564, 1, 0,               395423                  676
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               396055                  632
0439d108, fbc62ef7, 929d5825, 6d62a7da, 0, 1, 96d7292d, 6928d6d2, 0, 1,               396668                  613
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               397304                  636
21cffb43, de3004bc, 7b7b89f6, 84847609, 0, 1, 9d4b8539, 62b47ac6, 0, 1,               397994                  690
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               398632                  638
9b564c36, 64a9b3c9, 11cc9b23, ee3364dc, 1, 0, ad22e75a, 52dd18a5, 0, 1,               399316                  684
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               399949                  633
0fe6db1f, f01924e0, 644605c8, 9bb9fa37, 1, 0, 742ce0e8, 8bd31f17, 0, 1,               400702                  753
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               401340                  638
4ebbfd9d, b1440262, 870cee0e, 78f311f1, 1, 0, d5c8ebac, 2a371453, 0, 1,               402029                  689
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               402674                  645
93dfd227, 6c202dd8, 0671030c, f98efcf3, 0, 1, 9a50d533, 65af2acc, 0, 1,               403353                  679
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               403984                  631
97e9302f, 6816cfd0, 6a1a61d4, 95e59e2b, 1, 0, 02039204, fdfc6dfb, 1, 0,               404884                  900
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               405525                  641
ab173856, 54e8c7a9, 5ca26fb9, a35d9046, 1, 0, 07b9a810, f84657ef, 1, 0,               406425                  900
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               407068                  643
65f8a9cb, 9a075634, 7a4fbff4, 85b0400b, 1, 0, e04869c0, 1fb7963f, 0, 1,               407956                  888
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               408605                  649
ef84b6df, 107b4920, 066cf10c, f9930ef3, 1, 0, f5f1a7ec, 0a0e5813, 0, 1,               409424                  819
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               410065                  641
3f3d097e, c0c2f681, 01729302, fe8d6cfd, 1, 0, 40af9c81, bf50637e, 0, 1,               410899                  834
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               411537                  638
c507208a, 3af8df75, 02fbf905, fd0406fa, 0, 1, c803198f, 37fce670, 0, 1,               412652                 1115
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               413290                  638
41633182, be9cce7d, 013f2902, fec0d6fd, 0, 1, 42a25a84, bd5da57b, 0, 1,               413970                  680
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               414603                  633
93cb5427, 6c34abd8, 847fb208, 7b804df7, 1, 0, 184b0630, e7b4f9cf, 1, 0,               415362                  759
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               416006                  644
ff3394fe, 00cc6b01, d7b48eaf, 284b7150, 0, 1, d6e823ad, 2917dc52, 1, 0,               416691                  685
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               417332                  641
8e061e1c, 71f9e1e3, 48590990, b7a6f66f, 1, 0, d65f27ad, 29a0d852, 0, 1,               418160                  828
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               418794                  634
26caaf4d, d93550b2, a620904c, 59df6fb3, 1, 0, cceb3f9a, 3314c065, 0, 1,               419671                  877
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               420303                  632
07f9170f, f806e8f0, a005a640, 5ffa59bf, 1, 0, a7febd50, 580142af, 0, 1,               421390                 1087
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               422031                  641
1ce04f39, e31fb0c6, 86ebb60d, 791449f2, 0, 1, a3cc0546, 5c33fab9, 0, 1,               422994                  963
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               423635                  641
cffa7e9f, 30058160, 16cbf92d, e93406d2, 1, 0, e6c677cd, 19398832, 0, 1,               424380                  745
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               425020                  640
c1760082, 3e89ff7d, 5e2551bc, a1daae43, 0, 1, 1f9b523e, e064adc1, 1, 0,               425850                  830
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               426489                  639
e8f828d1, 1707d72e, 60272dc0, 9fd8d23f, 0, 1, 491f5691, b6e0a96e, 1, 0,               427308                  819
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               427942                  634
500471a0, affb8e5f, d0cf6aa1, 2f30955e, 1, 0, 20d3dc42, df2c23bd, 1, 0,               428560                  618
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               429196                  636
bcad4e79, 4352b186, faf32ef5, 050cd10a, 1, 0, b7a07d6f, 485f8290, 1, 0,               429946                  750
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               430586                  640
30ffc361, cf003c9e, aeeacc5d, 511533a2, 0, 1, dfea8fbe, 20157041, 0, 1,               431348                  762
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               431983                  635
fb8378f7, 047c8708, b558a66a, 4aa75995, 0, 1, b0dc1f61, 4f23e09e, 1, 0,               432742                  759
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               433378                  636
8c4afa18, 73b505e7, dc4308b8, 23bcf747, 0, 1, 688e02d0, 9771fd2f, 1, 0,               434203                  825
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               434846                  643
1ed6593d, e129a6c2, fd7906fa, 0286f905, 0, 1, 1c4f6037, e3b09fc8, 1, 0,               435819                  973
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               436459                  640
ebf250d7, 140daf28, 83fa6407, 7c059bf8, 1, 0, 6fecb4df, 90134b20, 1, 0,               437073                  614
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               437709                  636
8f12b01e, 70ed4fe1, aada7455, 55258baa, 1, 0, 39ed2474, c612db8b, 1, 0,               438397                  688
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               439038                  641
3444a568, cbbb5a97, 22d5f145, dd2a0eba, 1, 0, 571a96ae, a8e56951, 0, 1,               439652                  614
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               440285                  633
f9e82af3, 0617d50c, ac93e059, 536c1fa6, 0, 1, a67c0b4c, 5983f4b3, 1, 0,               441033                  748
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               441670                  637
1223c724, eddc38db, b4497668, 4bb68997, 0, 1, c66d3d8c, 3992c273, 0, 1,               442297                  627
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               442933                  636
1d863f3b, e279c0c4, c838f490, 37c70b6f, 0, 1, e5bf33cb, 1a40cc34, 0, 1,               443752                  819
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               444386                  634
b223ec64, 4ddc139b, 0e43851c, f1bc7ae3, 1, 0, c0677181, 3f988e7e, 0, 1,               445145                  759
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               445779                  634
649c0fc9, 9b63f036, 55861fab, aa79e054, 0, 1, ba222f74, 45ddd08b, 0, 1,               446399                  620
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               447037                  638
8ad20015, 752dffea, 37b9656f, c8469a90, 0, 1, c28b6584, 3d749a7b, 0, 1,               447796                  759
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               448437                  641
d3934ca7, 2c6cb358, a2cc8845, 5d3377ba, 1, 0, 765fd4ed, 89a02b12, 1, 0,               449396                  959
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               450028                  632
32390f64, cdc6f09b, 45f3238b, ba0cdc74, 0, 1, 782c32ef, 87d3cd10, 0, 1,               450850                  822
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               451489                  639
2a3e1154, d5c1eeab, 6e1e1fdc, 91e1e023, 0, 1, 985c3130, 67a3cecf, 0, 1,               452163                  674
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               452801                  638
0a7e9b14, f58164eb, 0c978d19, f36872e6, 1, 0, 1716282e, e8e9d7d1, 0, 1,               453474                  673
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               454109                  635
6defc7db, 92103824, 9f398e3e, 60c671c1, 1, 0, 0d29561a, f2d6a9e5, 1, 0,               454867                  758
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               455514                  647
fb2e06f6, 04d1f909, ac782c58, 5387d3a7, 0, 1, a7a6334e, 5859ccb1, 1, 0,               456188                  674
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               456820                  632
7eb8fffd, 81470002, 2e36435c, d1c9bca3, 0, 1, acef4359, 5310bca6, 0, 1,               457576                  756
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               458212                  636
dc8aeeb9, 23751146, cd1d509a, 32e2af65, 0, 1, a9a83f53, 5657c0ac, 1, 0,               459016                  804
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               459655                  639
973e5a2e, 68c1a5d1, e2f066c5, 1d0f993a, 0, 1, 7a2ec0f3, 85d13f0c, 1, 0,               460413                  758
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               461050                  637
a0029040, 5ffd6fbf, 0d12031a, f2edfce5, 1, 0, ad14935b, 52eb6ca4, 0, 1,               461676                  626
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               462316                  640
d16262a2, 2e9d9d5d, 5934e9b2, a6cb164d, 0, 1, 2a974c54, d568b3ab, 1, 0,               462929                  613
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               463559                  630
0c941d19, f36be2e6, f4f00ee9, 0b0ff116, 1, 0, 01842c03, fe7bd3fc, 1, 0,               464455                  896
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               465097                  642
b2ba7265, 4d458d9a, 75ad73eb, 8a528c14, 0, 1, 2867e650, d79819af, 1, 0,               465788                  691
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               466428                  640
07c8270f, f837d8f0, 792c03f2, 86d3fc0d, 1, 0, 80f42b02, 7f0bd4fd, 0, 1,               467325                  897
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               467967                  642
8a868a15, 757975ea, 378c736f, c8738c90, 1, 0, c212fd85, 3ded027a, 0, 1,               468792                  825
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               469424                  632
4b8efd97, b4710268, d6a128ad, 295ed752, 0, 1, 22302644, ddcfd9bb, 1, 0,               470313                  889
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               470955                  642
bfa43a7f, 405bc580, 92f91225, 6d06edda, 1, 0, 529d4ca5, ad62b35a, 1, 0,               471636                  681
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               472270                  634
071e090e, f8e1f6f1, 55dd8dab, aa227254, 1, 0, 5cfb96ba, a3046945, 0, 1,               472945                  675
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               473584                  639
3fb4817f, c04b7e80, c03b3e80, 3fc4c17f, 1, 0, ffefc000, 00103fff, 0, 1,               474973                 1389
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               475619                  646
aca42c59, 535bd3a6, 412dfd82, bed2027d, 0, 1, edd229db, 122dd624, 0, 1,               476310                  691
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               476947                  637
c16ca082, 3e935f7d, 2ba7a557, d4585aa8, 0, 1, ed1445d9, 12ebba26, 0, 1,               477631                  684
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               478265                  634
076d2f0e, f892d0f1, 196a0332, e695fccd, 1, 0, 20d73241, df28cdbe, 0, 1,               479022                  757
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               479659                  637
aaca1055, 5535efaa, f24baee4, 0db4511b, 0, 1, 9d15bf39, 62ea40c6, 1, 0,               480494                  835
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               481129                  635
15cc092b, ea33f6d4, d57fecaa, 2a801355, 0, 1, eb4bf5d5, 14b40a2a, 0, 1,               481966                  837
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               482601                  635
d8a14eb1, 275eb14e, 9759882e, 68a677d1, 0, 1, 6ffad6df, 90052920, 1, 0,               483727                 1126
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               484358                  631
f7e456ef, 081ba910, b8c0c271, 473f3d8e, 1, 0, b0a51961, 4f5ae69e, 1, 0,               485108                  750
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               485745                  637
6fbfc9df, 90403620, 5e5421bc, a1abde43, 0, 1, ce13eb9b, 31ec1464, 0, 1,               486555                  810
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               487193                  638
002aad00, ffd552ff, 0bec5717, f413a8e8, 1, 0, 0c170418, f3e8fbe7, 0, 1,               488013                  820
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               488653                  640
f898b2f1, 07674d0e, 75fb21eb, 8a04de14, 1, 0, 6e93d4dd, 916c2b22, 1, 0,               489334                  681
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               489973                  639
8433fc08, 7bcc03f7, c4fd2e89, 3b02d176, 1, 0, 49312a92, b6ced56d, 1, 0,               490647                  674
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               491287                  640
7d34f3fa, 82cb0c05, dff6f6bf, 20090940, 0, 1, 5d2beab9, a2d41546, 1, 0,               491888                  601
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               492535                  647
e42bf4c8, 1bd40b37, e9b49ad3, 164b652c, 0, 1, cde08f9b, 321f7064, 1, 0,               493354                  819
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               493992                  638
e5ddf6cb, 1a220934, c144cc82, 3ebb337d, 0, 1, a722c34d, 58dd3cb2, 1, 0,               494674                  682
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               495310                  636
4d0a5d9a, b2f5a265, 38e6a771, c719588e, 1, 0, 85f1050c, 7a0efaf3, 0, 1,               496128                  818
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               496764                  636
93bb9a27, 6c4465d8, 87628e0e, 789d71f1, 1, 0, 1b1e2836, e4e1d7c9, 1, 0,               497372                  608
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               498007                  635
6d5f7dda, 92a08225, 66861dcd, 9979e232, 1, 0, d3e59ba8, 2c1a6457, 0, 1,               498753                  746
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               499392                  639
e95d06d2, 16a2f92d, 0e3aeb1c, f1c514e3, 0, 1, f797f1ee, 08680e11, 0, 1,               500295                  903
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               500932                  637
9e4f723c, 61b08dc3, f67088ec, 098f7713, 0, 1, 94bffb28, 6b4004d7, 1, 0,               502170                 1238
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               502804                  634
3fe48f7f, c01b7080, b2d14a65, 4d2eb59a, 1, 0, f2b5d9e5, 0d4a261a, 0, 1,               503491                  687
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               504127                  636
52149fa4, adeb605b, 81fa3603, 7e05c9fc, 0, 1, d40ed5a7, 2bf12a58, 0, 1,               504945                  818
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               505581                  636
644e91c8, 9bb16e37, feaddcfd, 01522302, 0, 1, 62fc6ec5, 9d03913a, 1, 0,               506254                  673
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               506897                  643
df20fabe, 20df0541, f43a34e8, 0bc5cb17, 0, 1, d35b2fa6, 2ca4d059, 1, 0,               507558                  661
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               508194                  636
530b59a6, acf4a659, 580989b0, a7f6764f, 0, 1, ab14e356, 54eb1ca9, 0, 1,               508804                  610
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               509431                  627
6ab67bd5, 9549842a, 09164d12, f6e9b2ed, 0, 1, 73ccc8e7, 8c333718, 0, 1,               510094                  663
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               510726                  632
30e3ff61, cf1c009e, e2ba00c5, 1d45ff3a, 0, 1, 139e0026, ec61ffd9, 1, 0,               511906                 1180
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               512547                  641
b78e706f, 48718f90, 1b0f0d36, e4f0f2c9, 1, 0, d29d7da6, 2d628259, 0, 1,               513371                  824
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               514014                  643
a6e2464d, 591db9b2, 7dddabfb, 82225404, 1, 0, 24bff249, db400db6, 1, 0,               515132                 1118
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               515777                  645
64e7e9c9, 9b181636, 0bcbbf17, f43440e8, 1, 0, 70b3a8e1, 8f4c571e, 0, 1,               516520                  743
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               517161                  641
7bb37ff7, 844c8008, 8a47b614, 75b849eb, 0, 1, 05fb360b, fa04c9f4, 1, 0,               517966                  805
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               518601                  635
a8150e50, 57eaf1af, d3666ea6, 2c999159, 0, 1, 7b7b7cf6, 84848309, 1, 0,               519348                  747
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               519989                  641
b7be626f, 48419d90, e5ac10cb, 1a53ef34, 1, 0, 9d6a733b, 62958cc4, 1, 0,               520667                  678
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               521299                  632
2e5f875c, d1a078a3, 0277eb04, fd8814fb, 0, 1, 30d77260, cf288d9f, 0, 1,               521931                  632
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               522570                  639
81e3f803, 7e1c07fc, 468b618d, b9749e72, 1, 0, c86f5991, 3790a66e, 0, 1,               523254                  684
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               523890                  636
8edbd21d, 71242de2, 42e3bd85, bd1c427a, 1, 0, d1bf8fa3, 2e40705c, 0, 1,               524718                  828
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               525357                  639
61a379c3, 9e5c863c, e4df16c9, 1b20e936, 0, 1, 4682908c, b97d6f73, 1, 0,               526180                  823
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               526817                  637
f383b0e7, 0c7c4f18, a3643246, 5c9bcdb9, 0, 1, 96e7e32d, 69181cd2, 1, 0,               527563                  746
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               528199                  636
60191fc0, 9fe6e03f, 1b855f37, e47aa0c8, 0, 1, 7b9e7ef7, 84618108, 0, 1,               528946                  747
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               529588                  642
56af7bad, a9508452, 39d65773, c629a88c, 0, 1, 9085d320, 6f7a2cdf, 0, 1,               530354                  766
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               530998                  644
cc101498, 33efeb67, 6e6d23dc, 9192dc23, 0, 1, 3a7d3874, c582c78b, 1, 0,               531833                  835
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               532475                  642
4dc6839b, b2397c64, 6845f5d0, 97ba0a2f, 0, 1, b60c796b, 49f38694, 0, 1,               533165                  690
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               533796                  631
de1f56bc, 21e0a943, 21820f43, de7df0bc, 0, 1, ffa165ff, 005e9a00, 0, 1,               534872                 1076
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               535503                  631
cbbe7e97, 34418168, d0b99aa1, 2f46655e, 1, 0, 9c781939, 6387e6c6, 1, 0,               536402                  899
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               537041                  639
508985a1, af767a5e, 4c588f98, b3a77067, 1, 0, 9ce2153a, 631deac5, 0, 1,               537730                  689
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               538366                  636
fdc1d8fb, 023e2704, c3be9287, 3c416d78, 0, 1, c1806b82, 3e7f947d, 1, 0,               539327                  961
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               539968                  641
